pathway	description	100CHE6KO	101CHE6WT	102CHE6WT	103CHE6KO	104CHE6KO	20CMK6KO	21CMK6WT	22CMK6KO	23CMK6WT	24CMK6KO	26CMK6WT	30CMK6KO	32CMK6KO	33CMK6WT	34CMK6KO	36CMK6WT	81CHE6WT	82CHE6WT	84CHE6KO	86CHE6WT	87CHE6KO	88CHE6KO	99CHE6KO	9CMK6KO
PWY-6737	starch degradation V	1774.7216312056737	1969.34670807292	1704.8199798437893	2040.487560615644	2157.2960968102966	2062.3638476106103	1734.4466975028456	3224.2088369727835	2626.365372805072	4153.832317151922	2188.9719599697883	3398.950491664496	1349.5507463638685	2285.5924454329124	1312.715727511756	2579.3594483160405	1810.455312407424	1992.054496964628	2869.037132155064	2366.653627953615	2881.935895657	1421.185244413069	2433.6774344011114	2177.0190645974963
PWY-6891	thiazole biosynthesis II (Bacillus)	308.541501904216	0.0	33.01676563297678	232.38186867656563	105.30324589674176	65.51269697757735	368.43268467612	98.11282835121015	88.37383041716512	708.0219462022917	443.6099656458324	569.8377815568523	161.3521012937178	74.70240413087079	275.1726566261258	60.91609156363748	328.3804533852199	56.135252519235415	47.25600261750609	123.8735201475657	106.90355880007336	579.303882876355	517.5252202531544	100.63598484700842
PWY-6892	thiazole biosynthesis I (E. coli)	1306.2456935230289	1223.2943227392982	1151.4546653536802	1160.4271704500327	1372.010365240278	1499.9324778701232	1318.6781633275198	2064.846038277413	1592.997963687209	2722.6370553811	1696.499624006373	1746.1079731047585	1016.850666430064	1540.0786481716466	962.2122482892022	1396.9940782130332	1261.9959721951852	1304.5033524461414	1804.8443189253865	1687.547093230365	2035.1908958625208	1153.5436031284717	1783.7012984229257	1169.6506688201289
PWY-6895	superpathway of thiamin diphosphate biosynthesis II	837.9731391456431	0.0	147.7057643588059	674.9204199382903	418.13855369794646	277.0341028246145	921.32000474799	424.52821876305137	377.9047246701114	1880.575410926284	1090.8215936438196	1246.4527074144653	514.8823367388763	319.3740891892283	682.8204786335872	271.06378213554484	886.4454245921078	246.3753033972092	218.2504056236442	491.1496843268586	449.0783247235421	1070.7948183442456	1287.3144712786466	397.70271883075645
PWY-6897	thiamin salvage II	1424.4524662892743	1241.712266454652	1107.6156610936284	1319.0144766942756	1602.5938459194788	1401.530463238896	1423.518758963865	2522.3212301175517	2086.428472910741	3259.4208588557444	1698.2438593101406	1849.063879544424	1137.7795709224688	1759.6772307437534	1061.269310060496	2045.477624863247	1504.0220480502844	1579.1862449245211	2265.5939128464524	1837.845638126426	2183.536540304108	1318.083291771403	1994.3573227141412	1575.9291277160378
PWY-6901	superpathway of glucose and xylose degradation	487.27709961144456	336.7261074538181	675.120738275134	578.3467034641822	699.7592059179973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.85491098427207	383.4412468830972	549.6231628223056	624.4525573912862	820.6983833269837	137.4277640874333	821.0043919658534	0.0
PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	406.1076459517176	0.0	587.1875896596558	867.4939828337546	50.36613954409214	925.6375296637706	372.3444662875987	984.2534160834932	611.966287094543	1600.848527903223	1067.6625349053563	1695.6778799831711	33.773051667468685	821.7785089729172	355.21856119271115	628.8100695810505	60.45519524670534	148.74031370888562	148.517225007955	480.5308708963975	678.2647442234702	52.11740517540568	109.55178555823724	807.0167560514332
PWY-7003	glycerol degradation to butanol	0.0	48.15693375734515	45.96160068121154	0.0	28.37279161308725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.12273511644312	88.51423278066795	134.53179437316092	60.26800997574121	48.72007130596196	26.685583783392968	11.746575818659704	0.0
PWY-7111	pyruvate fermentation to isobutanol (engineered)	1587.1771498397652	1841.4178441662475	1538.245448899023	1906.039809791088	1819.102979644128	1834.935996303596	1642.435590620073	2852.7093030899696	2147.316595488844	3746.9881660982887	2139.326774631973	3568.7521028897872	1252.3793304178196	1900.6589680789557	1243.1905929998604	2108.7894530328213	1565.2024647474914	1610.1675363254135	2313.7741985710954	1956.23134793317	2373.2175171914587	1447.2737655845774	2273.29729867066	1892.3838707342536
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	291.60798702227106	757.2764695289345	505.3833837819101	462.9569843533379	587.6377494708812	207.06109883302824	399.5542215295156	967.2530847176954	494.4057695138163	704.4823565405435	555.4310297341384	507.54684080627607	473.809683788391	270.5516047527848	264.8171393410413	321.2748736505104	338.7458286221977	205.4793306393691	356.5712212883336	161.4139667278164	200.76059069441533	406.5876691362091	714.9427697849637	139.01374193104957
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	337.05668873968034	888.7393559058287	591.5872633519037	544.5957685925605	677.7668652786924	303.3813002947637	504.75570285845447	1227.2342310715187	634.875528599274	1014.724840127708	762.3152856582334	681.5268391103699	665.3525934912773	436.5264809105168	361.47262914520354	489.5343296826014	393.63273559816537	234.51941590907623	402.3128572914648	181.94823687986087	225.94156460502327	461.2843926435023	818.9633488136928	221.0707686088162
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	845.2298485933868	1081.73185348956	948.97448316655	1012.1542500571118	1077.9222170879605	335.1110258854188	625.0854989322145	1430.585847002041	783.5160508788589	1085.3329150501518	833.2733375855796	866.6440360196931	657.06883035171	405.62317054222666	406.52294354336414	490.2544190394116	789.9348993144016	841.4295970193143	1407.193095304907	1147.4748726230605	1470.8942602740608	814.7514604774261	1339.0888110569772	219.75096485911791
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	473.9772727272727	630.8312715361138	560.9252740621542	571.9390137377908	622.4684187599826	167.98293257464564	323.6553459955995	816.2234236778642	400.9370960893616	594.597328532808	476.031296654652	423.7403822065083	406.05322614114704	230.75924379480503	219.70062539200703	270.99006828723964	432.7686387576671	458.3637532403693	806.3035624275689	656.3248220190338	861.0664904163913	482.7840770775449	787.1148663818591	114.84360625344368
PWY-7199	pyrimidine deoxyribonucleosides salvage	1196.2109764885545	1455.4676328724663	1157.7236290018311	1367.5784468966783	1487.9382364205792	1331.1588287255663	1182.9238423247175	2166.0149606114537	1685.0195252644846	2708.885375260988	1429.010074778287	2282.385060323309	1060.044450153105	1503.4152178943025	907.7134957127258	1659.3501212909437	1206.9423840380962	1334.8702343615594	1918.2766372461292	1560.1185388815543	1876.0141187647644	948.3242971494428	1704.633579576607	1381.0744143899014
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	382.7453843980378	831.4194058036619	597.4455805544364	587.9121182941318	697.5394848838489	267.6119281297306	470.6402798844399	1120.7908921828805	596.2959019633915	892.6976354739394	665.4549536751316	651.774348092317	561.5840981452841	362.2855685766142	326.5033948559415	423.01156468019377	427.8928003368869	283.50949904556927	486.97844943331785	233.28208354988357	290.3835250192873	484.7429573419008	845.7840583489276	188.9454160986077
PWY-7208	superpathway of pyrimidine nucleobases salvage	1557.2386273596778	1845.052221545454	1545.107379844722	1859.917630070967	1840.8663147302664	1945.160262458692	1702.5382823603904	3411.6774501948084	2395.069689644156	4276.445588609131	2392.590481264882	3510.2976459633524	1819.09842467546	2266.509796967974	1314.8484363656628	2482.4330628995394	1562.6990425501806	1648.2528920252162	2392.396170101715	1956.257022818198	2365.187935766922	1371.6879086069391	2231.581532156064	2055.912006043165
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.0	0.0	0.0	0.0	0.0	107.8633539414183	145.92120988049126	846.1442951633661	502.4170318467514	569.8041350136017	497.335902510242	0.0	0.0	325.7955609293118	145.3535005634054	371.4421635517906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.02883315879944
PWY-7219	adenosine ribonucleotides de novo biosynthesis	1562.4618621778009	1775.4622922759866	1523.5774954627948	1849.6413944660871	1811.5123256475947	1910.1765796335155	1640.1236357280911	3219.25949039115	2329.161751762699	4083.876384719288	2266.3902913230268	3461.5036799692684	1629.6079808143993	2147.9561104689506	1254.6742973435855	2366.653338992583	1551.071927067875	1660.0219287940763	2410.7530376045565	1988.964834966858	2408.8138161559887	1347.7783460252988	2196.8338646020547	2011.211625257877
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	1298.396415770609	1981.273521080385	1404.8628514267664	1485.846361062917	1793.7222029186937	1502.828644699829	1492.6498299915418	3147.9315063753397	2136.4900181690973	3645.320911217127	2029.5989887059864	2185.354569270135	1781.302071668533	1992.6873303161824	1147.100039902362	2236.24995923487	1375.9621493915315	1449.295443320785	2129.4383663079966	1630.5046053200178	1957.567916601836	1155.7043370865224	2064.36361015205	1677.5516529546746
PWY-7221	guanosine ribonucleotides de novo biosynthesis	1297.3959938366718	1490.0698382823266	1275.7381370826013	1328.5866838804868	1535.9967041015625	1655.733918476077	1457.6399071701503	2965.6538293984254	2103.188598932575	3620.305073877512	2027.4966152393283	2188.6466555543607	1522.96030317713	1928.387557966592	1092.8176812385632	2138.0759885324715	1333.1559883273426	1428.5886858594058	2073.2054124561478	1691.3140926631827	2040.490833537033	1153.9141655429935	1861.8243268182375	1748.4795638662
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	1298.396415770609	1981.273521080385	1404.8628514267664	1485.846361062917	1793.7222029186937	1502.828644699829	1492.6498299915418	3147.9315063753397	2136.4900181690973	3645.320911217127	2029.5989887059864	2185.354569270135	1781.302071668533	1992.6873303161824	1147.100039902362	2236.24995923487	1375.9621493915315	1449.295443320785	2129.4383663079966	1630.5046053200178	1957.567916601836	1155.7043370865224	2064.36361015205	1677.5516529546746
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	724.5224098872217	947.5715633052477	806.4877545388113	828.5285286038583	942.6862950791034	302.2634763467447	562.725340030041	1308.4299157835055	710.1681183215513	982.0909030877054	751.9589039995358	735.4727310247033	612.6560296040963	370.6886997216243	365.7326626180488	448.3901578910767	694.1077904656187	735.5216053358905	1223.193534392048	979.2194625398448	1243.8240439520496	712.718924628393	1168.8634781534752	200.7675743474491
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	1480.4055662153755	1846.303885185475	1506.8864946327442	1758.7503026999502	1806.385590475202	1802.3123853730235	1590.883329420067	3197.80581678833	2261.686646934624	3978.3255360437433	2215.7743758685438	3061.8575158208187	1687.657529149643	2118.248763535154	1224.9082340435525	2331.5425265661884	1488.987437224083	1586.893921790332	2310.699030298405	1874.9321673438385	2269.3461055431144	1278.1134550167924	2153.5249744466223	1923.344158998088
PWY-7234	inosine-5'-phosphate biosynthesis III	0.0	52.724267142660274	52.59180730596041	35.47956015102464	35.4741113477526	421.85350323457095	602.5281548066627	1492.5880194856768	700.5662876678774	591.4295131465152	527.030635315713	826.4160301830069	796.635687944914	114.74353340017949	308.87462039889505	258.366268186097	58.36173343811542	140.8211587172754	270.45467550504264	70.15651454910028	58.9351505833969	35.321729688652795	11.951754764606637	260.2235598531196
PWY-7242	D-fructuronate degradation	1188.7938501799968	1119.3650532785848	1088.0566408413167	1423.1207661601084	1301.7062906869078	1478.004114379832	1146.8929062978525	1857.119096171844	1478.584097361628	2493.4758052364573	1446.6807100988224	2782.5918866019024	964.4150483063584	1479.4592115931146	911.2920689042631	1371.8453297321323	1142.7363410451158	1245.4482059252182	1729.6054320523365	1576.6027803577522	1929.0248212464303	914.7207659047272	1505.868850047235	1241.732110896386
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	107.63611749608675	0.0	0.0	620.1165369187287	20.85912722571609	32.991045626208226	40.71365221301046	374.1453730088643	253.0778807601888	225.0600798901931	220.28321905086813	1800.5621102206974	14.913572462951308	228.24227445589517	218.8178740124833	214.6825120524333	0.0	0.0	0.0	0.0	0.0	0.0	16.926927287514808	8.319530432207486
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	1270.4750050668292	1101.2048252569425	976.8774877401746	1268.890389478502	1449.645312788574	1158.9764934582236	1239.4636470812234	2260.5492213817533	1861.04246097634	2903.296920814886	1432.0954953407893	2180.567646189269	1034.6840366103258	1499.5319162769067	935.0024610474968	1855.166529288583	1344.242515140049	1423.380454828828	2082.174477601748	1616.5652123615732	1920.4493823501637	1180.5453374623278	1789.363632837485	1442.5246100308004
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	166.40741977349114	126.14465149534388	58.40344419471641	117.74080887204816	82.83322501090517	39.73640864920232	187.9608234235781	428.89304791885263	272.0575002053471	379.2257440687183	255.1942719760561	294.283143844786	88.2487702645761	229.7104628060848	145.48845472566035	244.2881618999993	161.91648275263643	77.49717114636069	105.34704154503814	74.94065961623603	67.44185028090803	282.57384940973634	360.85228934197806	51.756791584959714
PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	75.0	0.0	7.0	55.0	23.0	14.0	92.0	21.0	19.0	173.00000000000003	109.0	146.0	37.0	16.0	69.0	13.0	81.0	12.0	9.999999999999998	27.0	23.0	174.0	131.0	22.0
PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	75.0	0.0	7.000000000000001	55.0	23.0	14.000000000000002	92.0	21.0	19.0	173.0	109.0	146.0	37.0	16.0	69.0	13.0	81.0	12.000000000000002	10.0	27.0	23.0	174.0	131.0	22.0
PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	89.20058325495098	604.4661726157482	407.57463314519686	322.361718330932	315.2514390297631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.88266593580808	62.4356120544567	100.98789486871404	13.03023581620581	72.61205732146482	12.98545930814758	363.7812468426639	0.0
PWY-7392	taxadiene biosynthesis (engineered)	353.2514983940457	52.4251586987136	90.54643617549672	308.2924991322514	159.20399592088944	615.0811492458579	774.4145732230517	1631.5514321690353	817.4683806217748	1864.543869079535	1142.5412601744	1316.3823993920864	933.6028587628828	902.882517229654	597.8516637129123	926.9489411133846	409.0912692532161	197.04293277628148	310.7638982561322	210.5224792077638	183.7172093498281	611.4104826709121	590.4584709078964	616.8877773883571
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	782.0422427482054	1087.2789906552375	868.7946252672781	1155.2461941605825	763.5666216930065	989.0450447919872	828.2751785738191	1374.304972422095	942.9642889834396	2221.5139836548947	1380.249043511756	2243.987518525996	326.9533634396542	979.04311757908	665.3376573329348	878.7318407123677	675.9530886658388	315.6185943557936	416.83555054421305	644.6290700418502	834.7843786085734	877.0431526969901	1198.244752505477	862.8028766655984
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	1383.8864421304238	1624.3019196789253	1393.5916679713305	1262.9844040834234	1698.593414458421	1633.0267794281938	1350.263510179068	2372.1744403471816	1978.7754343364336	3300.0163882275074	1687.8735677645468	1441.0769481809032	996.186500237707	1707.291062706645	908.7779649069086	1975.20051476542	1443.3249789456845	1580.2716965876832	2281.479921734412	1878.8900837016572	2276.6267635636555	1173.90349957903	1996.1816488562183	1777.039511780252
PWY-7560	methylerythritol phosphate pathway II	1388.607362383417	1502.419390226481	1353.1875337772667	1667.7290963324258	1569.7858012433794	1653.0592817450658	1333.878881001976	2481.901462725053	2005.8142898805784	3497.80406308463	1836.9200813745692	3004.659719584242	979.4353590145064	1760.4182271719749	1002.0194646025384	2026.7700628857783	1372.338551341782	1477.6356829116198	2146.7553418430025	1775.7106534897016	2160.7028540649044	1183.9483298391583	1903.6811075486469	1833.1481136319424
PWY-7663	gondoate biosynthesis (anaerobic)	1534.7039640987284	1697.691718529758	1513.892739926092	1829.446676081115	1749.6107052543389	1759.301070220763	1497.3172812441285	2881.850598681069	2103.9956475353238	3602.183964360573	2010.5938264567608	3285.933450059328	1313.5225961566705	1834.1772345333868	1116.4350616044646	2033.4226555521932	1475.0749558072416	1605.968824645827	2365.994152699696	1978.538141683235	2416.626061475011	1297.680069859093	2142.572360582784	1811.2676180547887
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	974.176951802582	1192.9376599086083	1030.7619109865818	1125.5889655094786	1218.6698087300229	488.9856975024229	808.2148481173695	1784.336687579412	1044.9541283378549	1493.0642898355643	1067.4477993861008	1157.6962388799848	823.2858266997143	587.856620873118	538.4028639780657	706.6950747941883	943.051531186644	1001.213838115096	1606.0688820010212	1294.5835142640665	1621.2467539467275	928.5863986510084	1507.0919797846798	339.9147045120175
PWY-922	mevalonate pathway I	0.0	10.47372810675563	11.286059275521406	8.220093767759046	8.03136758186492	152.88814560090228	144.66489164706468	473.17166372721925	160.97089337175794	436.1050861318988	313.0822928805282	246.8290038207859	427.6962996994652	263.50333555351153	136.32843094595768	245.1134048654075	13.236363636363638	28.847894187260703	53.53537082568238	15.618374558303888	13.106733754416016	7.689625108979949	2.7867616609876587	138.71575498160044
PWY0-1061	superpathway of L-alanine biosynthesis	0.0	0.0	0.0	0.0	0.0	49.187565088018296	60.49476856514597	538.5613104434912	362.9803432180329	329.92880522704144	318.9193837770184	0.0	0.0	287.0895828262896	68.35873996744955	308.23320931491264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.988538758349445
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	125.4275092936803	62.79146674436028	30.49951969260326	66.72469201928227	37.7027027027027	37.72425196234386	123.94479640176716	243.7779265062593	165.53955270537398	330.9100537816114	257.10421638822595	178.09877766765774	38.2906976744186	139.81946796167998	103.43250650026002	139.2274570317988	93.00246264964876	47.24158162582028	58.43952083583523	65.11151696395491	44.786142001710864	190.77195979136067	205.62860082678415	30.29616785854058
PWY0-1296	purine ribonucleosides degradation	313.7125748502994	1009.0059532199624	771.7142185663924	892.7869484408342	527.0961025403086	845.5043619695401	443.8248275862068	994.5474829430206	458.7602099899638	1113.5549872122765	774.4389485375787	2059.068395133753	511.3829670595504	470.52782416392114	314.54800768122897	361.94548518378735	144.7284133901633	191.9211417472089	288.249228164598	371.3819603274048	544.5915279878972	45.61391437740041	470.10398025560136	661.8493712411155
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	210.28840542156905	842.7630981735863	484.3928432884272	446.61256711657984	473.8266142691914	347.5931076406954	403.4222917918932	914.122964406271	382.1729709410619	963.382706237046	651.4447769414022	801.8261479717609	721.3907290246074	428.86461173655647	294.1137569661324	422.3418917131706	149.91798779626015	130.11071300054152	217.46976455180192	109.29363521176224	137.72059185930414	55.44389302875826	456.91602599952176	325.4265070165714
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	214.57846677740136	808.8648735800073	489.6640450780442	462.1324235168756	467.412329279772	367.33161571092	400.3464797140167	908.2753596248634	383.57074662203416	960.0752129142228	648.4780320624226	845.7821807718917	481.8140823057862	429.7158798898944	293.930885452484	331.6437922658718	155.30981769565966	132.96090909626292	220.20455674657623	117.05270826463976	148.26038731306303	60.22443919441034	459.9243219826673	340.5409303427507
PWY0-1319	CDP-diacylglycerol biosynthesis II	1359.2887029288704	1660.5081853558413	1393.7361756015198	1675.1874090247452	1639.9582763337892	1711.223930691851	1439.0559713415414	2833.0642128551463	2045.0187805264063	3611.988929624	2010.769029170465	3258.490934938277	1424.1176135866235	1900.966636309132	1103.9064768406165	2081.28748023942	1351.9319866849592	1436.3319634165691	2082.7994436528143	1722.3135100238892	2099.3992412407947	1153.0016180493733	1944.6831786045304	1789.466163777816
PWY0-1479	tRNA processing	89.03312444046553	0.0	20.51858504939918	132.60270709903023	64.63542063130294	29.311563067983936	83.06100148935607	59.24695466515039	52.57007336080773	285.52739094149047	210.92284542795767	0.0	0.0	44.08991124714731	81.07037106952532	36.55644614571228	119.51792362164431	28.51136259239153	26.99191111548434	14.66331879204166	42.53505162024692	17.269625878462175	276.1152749843458	12.842851857076628
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	1084.9926496324815	2055.207333894188	1143.35179526356	1198.703739943466	1610.275115770517	1350.1139010626505	1296.6579384970091	1979.6013264195108	1593.861950468065	2302.798222240073	1370.230044345898	2082.788210234697	1060.3649382453152	1477.2845804227954	1017.4283324761092	1386.5180450263342	1137.7746252090158	1106.7579860784774	1399.4774503059507	1194.9220802684297	1337.064707276606	872.3299131352339	1785.8232843868675	993.8653106192268
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	945.0882089790928	1166.8730510541448	1026.4904865992569	1118.324155199112	1174.03630861836	434.2175156964303	748.91004568686	1688.0679572377055	955.7930615448652	1359.9534945270625	1013.1464312970388	1083.7671407120697	785.6703173696119	524.0337635540104	496.6652924975403	627.725571653371	894.417952230931	951.381086767518	1544.454928091424	1267.0616611465696	1604.3121084255945	897.1273921550547	1457.4655417846448	291.9507601665398
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	335.44617666002665	885.7518735053848	584.6040095002353	536.0909819702661	677.5533695892774	300.7585407312918	504.2021769256721	1227.9454060807811	634.8049823242507	1008.603175492722	754.9806059695643	666.3821877780726	668.304489944979	434.6267521183884	360.1728114195992	488.7375328586424	393.5023431358752	234.3773308290293	402.223991973991	181.5756273763532	225.356358157946	461.0308171270265	818.2609124939008	220.1727663025989
PWY0-781	aspartate superpathway	0.0	0.0	71.74731217006547	85.79194580619195	80.98614286508109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.87219981419022	83.62245160737655	86.03284972331498	71.90068489598771	79.1661106456413	40.15957164384992	32.38033978041408	0.0
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.0	0.0	0.0	0.0	0.0	51.6451771989437	61.9561402405845	507.02717836094615	338.52382237908137	327.1951302271302	293.50563909649145	0.0	0.0	255.35764694028347	65.75970807611048	292.70390445146245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.572477233715103
PWY490-3	nitrate reduction VI (assimilatory)	38.817297297297294	715.863722634903	331.3189655172414	211.09245818870303	367.3119744627842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.9855333499041	35.851163303485606	71.58640596839166	4.498104725831043	28.437550455541466	4.497098034832181	300.8735908938872	0.0
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	454.9463803811117	927.8741106905547	780.826920501705	1000.0766210540796	518.3952328260765	1027.2292841775272	666.2770135041922	1627.6572000391218	809.7105700373436	2020.899507163654	1361.5842372209418	2480.622886160912	917.1222960059972	1035.2030573847012	568.4313636359119	890.2833231605149	303.0803033054836	218.1675220526509	307.8361796825237	437.66316755122193	608.5722586969981	386.8934020120756	669.2884972815905	856.5312336851287
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	454.9463803811117	927.8741106905547	780.826920501705	1000.0766210540796	518.3952328260765	1027.2292841775272	666.2770135041922	1627.6572000391218	809.7105700373436	2020.899507163654	1361.5842372209418	2480.622886160912	917.1222960059972	1035.2030573847012	568.4313636359119	890.283323160515	303.0803033054836	218.1675220526509	307.8361796825238	437.66316755122193	608.5722586969981	386.8934020120756	669.2884972815904	856.5312336851287
PYRIDNUCSAL-PWY	NAD salvage pathway I	1050.2666810710646	1082.022412538452	1102.5588045743448	1453.1106039331494	1140.6888646381808	1119.7495234511582	519.8024439627346	1491.7746135756386	1210.1369943622888	2458.6742678363617	1165.4201772803892	2411.394689889809	239.23858725333665	1098.542207927967	622.7359248679929	1416.5912693977557	895.149535613011	1079.8859420690617	1690.3137403599198	1367.2247237290835	1726.7421925316028	744.2232283764831	1307.0412403797009	1411.939930188808
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	1275.5521187751317	1119.2231538129336	1117.0649143325795	1170.8296094249056	1362.0305369881826	1509.8391122454748	1290.731965408011	2328.3047185026594	1873.4162021796087	3185.567834428015	1703.8223316475912	1707.9538322641108	969.1099634251832	1638.7634476644423	913.5529795870436	1861.841806482459	1296.4395381133947	1387.7478980495175	1992.428814447464	1676.909915173821	2018.5268302577635	1145.809355039431	1728.510742215631	1619.2383878883736
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	0.0	0.0	0.0	0.0	0.0	41.80347761525787	51.61345684827789	440.39333801505455	303.6567092208308	273.1806044406614	259.4713525412304	0.0	0.0	240.2954950554249	58.29573939671532	254.98882855196575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.829140231339469
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	1299.191692999357	1482.4169022995086	1268.785177285544	1289.8170129019036	1530.5960862332026	1540.8274695605894	1330.6057353698186	2444.229778123144	1913.9741758149653	3295.8297214566355	1779.7114811732204	1748.2229311810256	1076.7398413648327	1700.7609458994812	946.483826925207	1920.723086623139	1332.3746790182345	1408.5215249609091	2032.5025057581456	1683.786101862995	2034.2739301259555	1164.1857059681406	1871.138608550448	1650.2084875694347
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	1281.8554747122505	1182.020800095676	1144.644324968223	1438.8533986613702	1386.8564838032776	1530.0562325875842	1304.7927259759242	2395.9142243124616	1879.9958997963129	3106.636838957585	1650.845197229988	2739.2273707429413	1045.64318893912	1604.101151990411	968.451388463672	1829.8948466786007	1265.565407673518	1405.5665622597407	2030.4588881539703	1677.1762103378214	2017.7591994399424	1058.369704854951	1693.3203062317575	1631.99734065725
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	69.02075833835782	63.2342857142857	34.09652142072501	0.0	25.084193052735557	34.38550402171034	61.77186821705677	289.4816794779805	198.94322476643035	275.5273614019351	249.3996686442601	0.0	0.0	156.44362508295416	64.89919604854744	163.82683383083514	18.875756289017005	57.58391181305456	82.91693439815388	54.54793542145568	27.582756249415382	28.505618966744837	127.17615210413788	8.856545908898381
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	145.43311976513434	133.9167237447671	73.8424056636586	0.0	55.23402428870824	74.97848356751754	130.95765939292505	561.2347333844277	393.0704371605592	549.2328833016837	463.95518355945205	0.0	0.0	311.3618038675038	134.60661065114462	327.7217992022492	41.69133930724836	123.12602248358672	177.25698559103006	117.77753113437164	60.97435752902605	62.04883950051788	262.28121765482314	19.752164128888555
TCA	TCA cycle I (prokaryotic)	363.6640995048933	0.0	476.75690045551113	690.4947411421927	57.96718505451581	732.3669085954964	339.91129530014337	878.5915304734509	552.4987053878893	1480.1839308700855	948.4809221365596	1085.3814719491372	36.686889052839405	712.7387706286069	294.4770975807727	571.1891820476148	68.3650401579567	144.44999254048858	151.2366067935205	413.6679884277474	577.6890691785894	60.117902709063074	123.78316069943074	736.6479116343687
TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	0.0	0.0	0.0	0.0	0.0	92.52367958519302	36.43929889849554	324.36197473615067	81.66260936725703	193.8360736803397	176.61097499937443	74.45401881866285	335.35361646143315	38.579876722306	92.45264014293166	85.46166618853711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.79304837751921
THISYN-PWY	superpathway of thiamin diphosphate biosynthesis I	1432.1411186643527	1240.831363493995	1121.7397353073195	1260.4711365582198	1567.2836908420986	1435.68908627241	1440.3011171532758	2415.7733276712465	1966.1598248365804	3098.5345024775447	1707.3805694396458	1767.2837150093158	1111.911938062747	1713.2150591798506	1057.583600633592	1821.0676401163428	1475.948324548474	1540.0255596192735	2171.838995927635	1851.837019789789	2201.6305268332967	1312.297074288056	1990.117995666592	1432.518053003243
THRESYN-PWY	superpathway of L-threonine biosynthesis	1549.9691667961597	1831.8379258246152	1530.3819598253958	1827.166492611117	1886.9227406837203	1807.065462474913	1627.4342577532536	2962.4898985604736	2273.077429741107	3779.071755495445	2011.690068106968	3176.6667625459268	1384.720397168209	1910.295067061675	1195.8281305656865	2196.90570437603	1591.45153642866	1680.3444944632424	2439.232820028497	1981.674859333104	2405.649722205969	1359.4571472532955	2222.020425839418	1940.472894315066
